name,chunk_id,heading_path,section_label,text,num_tokens,num_sentences,answer,explanation,gemini_class,gemini_explanation,value_class
mid-sweden-university.md,24,Guidelines for research data management at Mid Sweden University > Information security > Support function — DAU,,"Mid Sweden University has a support function called DAU (Data Access Unit) consisting of representatives from central parts of the administration. This function shall support and consult the university’s researchers in research data management, data management plans and open data. The support function can provide advice and recommendations on issues such as metadata registration, law, archiving, storage, and technical solutions. The DAU function is part of a national network where the majority of Swedish higher education institutions are under the direction of SND (Swedish National Data Service). The University Library has a coordinating and delegating role at Mid Sweden University. The support function can be reached at the following address: researchdata@miun.se",114,6,no,No: no explicit or implicit value-of-data cues detected.,no,"The text describes a support function for research data management, including aspects like data management plans, archiving, and storage. It focuses on the procedural and administrative aspects of handling research data rather than discussing its inherent value or benefits. Evidence: This function shall support and consult the university’s researchers in research data management, data management plans and open data. | The support function can provide advice and recommendations on issues such as metadata registration, law, archiving, storage, and technical solutions.",
middlesex-university.md,0,Research Data Management > 1. Introduction,,"Middlesex University is committed to supporting and facilitating research excellence. Excellent research is underpinned by high quality data and as such it is essential that research conducted within the institution be subject to Research Data Management (RDM) best practice. Supporting the principles of the Universities UK concordat to support research integrity' and the Middlesex University Code of Practice for Research,? it is the institution's responsibility to encourage and enable researchers to engage with this best practice.

The benefits of managing research data effectively include:",85,5,yes,Explicit: 'benefits' appears near 'data'.,yes,"The text explicitly states that ""excellent research is underpinned by high quality data,"" implying the intrinsic and pragmatic value of data for scientific advancement. It also directly introduces a section detailing ""the benefits of managing research data effectively,"" indicating a clear focus on its value. Evidence: Excellent research is underpinned by high quality data | The benefits of managing research data effectively include:",
middlesex-university.md,1,Research Data Management > 1. Introduction,,"Improving the integrity, longevity and utility of research data
Mitigating the risk of accidental data loss
Enabling data sharing and re-use, increasing the visibility, impact and integrity of research.
Mitigating the risk of inappropriate release of sensitive data.
Ensuring appropriate long term preservation of and access to data.",49,5,yes,Explicit: 'utility' appears near 'data'.,yes,"The text clearly articulates the benefits and importance of research data by highlighting how proper management improves its utility, enables sharing and reuse, and enhances the visibility and impact of research. Evidence: Improving the integrity, longevity and utility of research data | Enabling data sharing and re-use, increasing the visibility, impact and integrity of research.",
middlesex-university.md,2,Research Data Management > 1. Introduction,,"Research Councils UK (RcUK) expect that ""publicly funded research data are a public good, produced in the public interest, which should be made openly available with as few restrictions as possible in a timely and responsible manner that does not harm intellectual property [while recognising] that there are legal, ethical and commercial constraints on release of research data.""3",58,1,yes,Implicit: discusses benefits/impact/FAIR/commercial outcomes tied to data.,yes,"The text explicitly states that publicly funded research data are a 'public good' and produced 'in the public interest', directly attributing societal value to the data. Evidence: publicly funded research data are a public good | produced in the public interest",
middlesex-university.md,3,Research Data Management > 1. Introduction,,"Individual funding councils such as Engineering and Physical Sciences Research Council (EPsRc)' and Economic and Social Research Council (EsRc)' have updated research data policy statements to set out responsibilities of both the individual researcher and research institutions. While other funders are not explicit in their expectations there is an implicit

Research Data Management can be described as ""..an explicit process covering the creation and stewardship of research materials to enable their use for as long as they retain value”6",79,3,yes,Implicit: discusses benefits/impact/FAIR/commercial outcomes tied to data.,yes,"The text explicitly states that Research Data Management is performed to enable the use of research materials ""for as long as they retain value."" This directly acknowledges the inherent value of research data and the importance of managing it to preserve and leverage that value. Evidence: enable their use for as long as they retain value | creation and stewardship of research materials to enable their use",
middlesex-university.md,4,Research Data Management > Definitions,,"Research data can be defined as any digital object created during the course of research (which might include documents, still images, video and audio files, spreadsheets, software, computer code, databases or websites) in addition to physical objects such as sketchbooks, diaries, lab notebooks, portfolios, models or other artefacts. It also includes the documentation of Practice-as-Research.

Open Data is that which ""..can be freely used, modified, and shared by anyone for any purpose.”7

Research data lifecycle can include the planning, creating, using, appraising, depositing, publishing and preservation of research data enabling both discovery and re-use.",97,4,yes,Implicit: discusses benefits/impact/FAIR/commercial outcomes tied to data.,yes,"The text discusses the value of research data by highlighting its utility and role in enabling discovery and reuse. It mentions that open data can be freely used, modified, and shared, and that the data lifecycle enables discovery and reuse. Evidence: ""..can be freely used, modified, and shared by anyone for any purpose."" | ""enabling both discovery and re-use.""",
middlesex-university.md,5,Research Data Management > Definitions > This policy aims to:,,"1. Raise awareness of RDM best practice and funder requirements and the associated implications for both individual researchers and the University
2. Acknowledge that RDM falls within the remit of a range of stakeholders and that they will need to work together to develop a comprehensive and cohesive RDM infrastructure and support service.
3. Delineate what Middlesex University expects of its researchers and clarify the services that will be provided to assist them.

As part of best practice, the University expects researchers to manage their data to appropriate standards throughout the research data lifecycle.

All research proposals will include a Data Management Plan to be submitted with their grant application.

The senior researcher involved in a research project is ultimately responsible for the management of research data. In the case of research students, the supervisor is responsible.

Relevant ethics guidelines', intellectual property rights (including commercial implications),10 Copyright'1, and data protection12 must be considered.

Appropriate data should be selected to preserve post-project for 10 years unless funder or legal requirements specify otherwise at which point a review process will be triggered.",177,12,yes,Implicit: discusses benefits/impact/FAIR/commercial outcomes tied to data.,no,"The text primarily outlines institutional policies, responsibilities, and procedural requirements for research data management (RDM). It focuses on compliance, best practices, and administrative aspects rather than explicitly discussing the inherent value or benefits of the research data itself. Evidence: Raise awareness of RDM best practice and funder requirements | All research proposals will include a Data Management Plan to be submitted with their grant application.",
middlesex-university.md,6,Research Data Management > 2. Researcher Responsibilities,2.5,"Data selected for preservation must be registered in the institutional data catalogue within 12 months along with any associated restrictions and conditions of access. Appropriate metadata records should be included in the catalogue record, this should include reference to any disciplinary standards that have been applied to the data.

The Dean of School is responsible for decision making about preserved datasets in the absence of a responsible individual.

Each researcher must make themselves familiar with and adhere to the requirements of their particular funder, publishers and other relevant stakeholders.

Research data should be made as open as possible unless there are legal, ethical, commercial, intellectual property or other reasons not to do so. An appropriate licence should be applied to manage the re-use of this data.",126,6,yes,Implicit: discusses benefits/impact/FAIR/commercial outcomes tied to data.,yes,"The text emphasizes making research data ""as open as possible"" and managing its ""re-use."" These statements highlight the utility and potential societal benefits derived from data accessibility and subsequent application, indicating a clear value proposition for research data. Evidence: Research data should be made as open as possible | manage the re-use of this data",
middlesex-university.md,7,Research Data Management > 3. Institutional Responsibilities,,"A programme of guidance and training in all areas of RDM for all relevant stakeholders will be developed by Library & Student Support (Lss) in consultation with all Schools, the Research & Knowledge Transfer Office (RKTO) and the Computing and Communications Systems Service (Ccss) and Staff Development.

The University will develop infrastructure and support to enable compliance with this policy.

This policy was approved by Academic Board on Thursday 25 June 2015. To be reviewed in June 2018.

Revisionhistory Thispolicywasconsidered and approvedby theAchievement Committeeprior to approval by Academic Board at its meeting on 25th June 2015. ThispolicyistobereviewedinJune2018.
Author(s) JennyEvans,ResearchDataManager,LibraryandStudentSupport
Dateofpublication June2015
SeniorManagement sponsor NickBevan,ProVice-ChancellorandDirectorofLibraryandStudentSupport",103,9,no,No: no explicit or implicit value-of-data cues detected.,no,"The text focuses on the development of research data management (RDM) guidance, training, and infrastructure for policy compliance. It does not discuss any inherent value or benefits of the research data itself. Evidence: A programme of guidance and training in all areas of RDM for all relevant stakeholders will be developed | The University will develop infrastructure and support to enable compliance with this policy.",
newcastle-university.md,0,Newcastle University Research Data Management Policy Principles & Code of Good Practice,,This document outlines the overall policy of the University and its expectations of its staff and key services. More detailed practical help and information can be found on the ‘Research Data oolkit’ website:,33,2,no,No: no explicit or implicit value-of-data cues detected.,no,"The text outlines a university policy and directs users to a toolkit for practical help regarding research data. It does not discuss any benefits, importance, or worth of research data itself. Evidence: This document outlines the overall policy of the University and its expectations of its staff and key services. | More detailed practical help and information can be found on the ‘Research Data oolkit’ website",
newcastle-university.md,1,Newcastle University Research Data Management Policy Principles & Code of Good Practice,,"olicy Principles 1. The project Principal Investigator (PI) at Newcastle University has overall responsibility for the appropriate storage, treatment (including making data sets suitable for publication) and security of research project data. PIs may delegate discrete responsibilities to other members of the project team and this should be recorded. 2. All research projects are encouraged to create a data management plan at the earliest practical stage of a project. The plan should outline a project’s approach to data, including costs and be reviewed regularly to ensure that practice remains in-line with expected standards. 3. All University staff are responsible for making themselves familiar with and adhering to legislation, funder guidance and University policy governing their research data. 4. The University expects that data (particularly personal data) be protected in line with both external and internal standards and discipline specific practice. The PI has responsibility for ensuring the safeguarding of personal identifiable research data and compliance with all relevant legal requirements. 5. Researchers should deposit all significant archive research data in an appropriate funder mandated or discipline specific data repository. Where this is not available, data should be deposited in an approved centre / manner. 6. Published datasets should be comprehensive and have clear instructions for access, which adheres to data citation principles. Metadata (descriptive information) should be rich enough to facilitate discovery, reproduction and reuse. Personal data should be protected in line with the University’s Ethics Policy and Code of Good Practice. 7. Research data should remain available for 10 years following any publication (unless otherwise specified) after which retention will be reviewed. Metadata will be kept indefinitely. 8. Non-digital data or digital data that underpins a publication should be recorded in the University’s data catalogue as a metadata record. 9. The University undertakes to provide appropriate resources, training, support and guidance to researchers and research support staff around data management and data governance. Where appropriate, the University will also provide a mechanism to record research metadata and to manage access. 10. Where research data has a commercial value or supports a commercial output such as a patent then public disclosure of the data may be delayed (this should be agreed in consultation with Research Strategy and Development).",361,28,yes,Explicit: 'value' appears near 'data'.,yes,"The text, while primarily procedural, explicitly mentions that metadata should be rich enough to facilitate discovery, reproduction, and reuse of research data. This directly speaks to the intrinsic, scientific, and pragmatic value of data for enabling new research, verifying findings, and promoting efficiency. Evidence: Metadata (descriptive information) should be rich enough to facilitate discovery | reproduction and reuse.",
newcastle-university.md,2,Newcastle University Research Data Management Policy Principles & Code of Good Practice > Code of Good Practice in Research Data Management > 1. Background & Purpose,,"The Policy Principles and Code of Good Practice have been written to guide researchers towards the best practice in the area of research data management. The document brings together guidance from across the institution and is designed as a single point of reference for academic and support staff. A research data management digital toolkit has been created to provide up-to-date links to related policies, funder requirements and best practice guidance. Collectively the policy principles, code of good practice and toolkit aim to:",84,4,no,No: no explicit or implicit value-of-data cues detected.,no,"The text focuses on providing guidance, policies, and tools for research data management best practices. It describes procedural aspects of managing data rather than discussing the inherent value or benefits derived from the research data itself. Evidence: guide researchers towards the best practice in the area of research data management | designed as a single point of reference for academic and support staff",
newcastle-university.md,3,Newcastle University Research Data Management Policy Principles & Code of Good Practice > Code of Good Practice in Research Data Management > 1. Background & Purpose,,"support good research data management practice
ensure that data is handled appropriately
maximise impact of open data by encouraging discoverability and reuse
ensure compliance with legislation and funder polices
protect sensitive / personally identifiable data
protect intellectual property and commercialisation opportunities",40,6,yes,Explicit: 'impact' appears near 'data'.,yes,"The text discusses maximizing the impact of open data through discoverability and reuse, and protecting intellectual property and commercialization opportunities. These points directly address the intrinsic, societal, utility, and economic value of research data. Evidence: maximise impact of open data by encouraging discoverability and reuse | protect intellectual property and commercialisation opportunities",
newcastle-university.md,4,Newcastle University Research Data Management Policy Principles & Code of Good Practice > Code of Good Practice in Research Data Management > 1. Background & Purpose,,The document sets out the best practice standards the institution expects of projects which it sponsors or which are undertaken in its name. It does not replace or override guidance from research funders; it should instead be considered as a complementary resource. If there are multiple guidelines then the most rigorous advice should be followed and / or advice sought from the Research Data Service (RDS).,65,3,no,No: no explicit or implicit value-of-data cues detected.,no,"The text describes institutional best practice standards and guidelines for managing research projects. It focuses on compliance and procedural advice, rather than discussing the inherent value or benefits of the research data itself. There are no claims about the data's economic, scientific, societal, or strategic worth. Evidence: The document sets out the best practice standards the institution expects of projects | If there are multiple guidelines then the most rigorous advice should be followed",
newcastle-university.md,5,Newcastle University Research Data Management Policy Principles & Code of Good Practice > Code of Good Practice in Research Data Management > 2. Scope,,"The Policy and Code of Good Practice covers all funded research projects undertaken by Newcastle University staff and postgraduate researchers. The policy applies to all data (including active and archive data) regardless of format and relates to projects active at / from the time of policy approval.

The University acknowledges that a full implementation of this policy will be a long-term process.

Research Active Staff, Research Active Postgraduates, Research Data Service, Research Strategy and Development (including Legal & Joint Research Office), Library, IT Service, Head of Academic Units, University Research Committee, PIs, and Project Team Members.",95,4,no,No: no explicit or implicit value-of-data cues detected.,no,"The text describes a policy and code of good practice for managing research data, outlining its scope and the involved parties. It focuses on procedural aspects and compliance rather than discussing the inherent value or benefits of the research data itself. Evidence: The Policy and Code of Good Practice covers all funded research projects | The policy applies to all data (including active and archive data) regardless of format",
newcastle-university.md,6,Newcastle University Research Data Management Policy Principles & Code of Good Practice > Code of Good Practice in Research Data Management > 3. Responsible Personnel / Bodies > 3.1. Overall,,"University Research Committee (URC) has overall responsibility for the institution’s research data strategy, its implementation and support. URC devolves responsibility for individual research projects to the project PI; however it recognises that for the PI to effectively perform their responsibilities they must be supported by other academic staff, academic units and the central services.",55,2,no,No: no explicit or implicit value-of-data cues detected.,no,"The text outlines the organizational responsibilities for research data strategy, implementation, and support within a university. It focuses on governance and delegation of duties rather than discussing the inherent worth, benefits, or impact of the research data itself. Evidence: University Research Committee (URC) has overall responsibility for the institution’s research data strategy, its implementation and support. | for the PI to effectively perform their responsibilities they must be supported by other academic staff, academic units and the central services.",
newcastle-university.md,7,Newcastle University Research Data Management Policy Principles & Code of Good Practice > Code of Good Practice in Research Data Management > 3. Responsible Personnel / Bodies > 3.1. Overall,,"Responsibility for the implementation, operation and support of the policy as well as compliance to it is devolved to the Research Data Service (RDS). The RDS is also responsible for reviewing the policy and ensuring it remains suitable for the requirements of the institution, funders and data providers.

Practical and operational responsibility for research data throughout the lifecycle of the project is in the hands of the project PI at Newcastle. Their key responsibilities are:",75,4,no,No: no explicit or implicit value-of-data cues detected.,no,"The text outlines responsibilities for implementing and managing a research data policy and the operational aspects of research data. It does not discuss the inherent value, benefits, or importance of the research data itself. Evidence: Responsibility for the implementation, operation and support of the policy as well as compliance to it is devolved to the Research Data Service (RDS). | Practical and operational responsibility for research data throughout the lifecycle of the project is in the hands of the project PI at Newcastle.",
newcastle-university.md,8,Newcastle University Research Data Management Policy Principles & Code of Good Practice > Code of Good Practice in Research Data Management > 3. Responsible Personnel / Bodies > 3.2. Principal Investigators,,"ensuring data collection, storage, processing and dissemination are in line with legal and funder requirements
ensuring project research data management maps to best practice in their research field
delegating responsibility for research data management to other members of the project team e.g. to co-investigators or project administrators
ensuring that the team / individual is competent (i.e. aware of their data management responsibilities and able to discharge them) and noting this in project documentation having in place a data management plan or appropriate project documents
notifying the University of the location of and instructions on how to access archived research data
including appropriate data access citations within their publications
ensuring that data, should it be requested, is in an appropriate format e.g.
anonymised and accessible

Should the Principal Investigator leave the University or no longer be able to continue in the role of being responsible for the project’s data, a replacement should be appointed within the department/ research group.",162,11,no,No: no explicit or implicit value-of-data cues detected.,no,"The text focuses on procedural aspects of research data management, including compliance with legal and funder requirements, best practices, and responsibilities. It does not discuss the inherent benefits, importance, or impact of the research data itself. Evidence: ensuring data collection, storage, processing and dissemination are in line with legal and funder requirements | ensuring that data, should it be requested, is in an appropriate format e.g. anonymised and accessible",
newcastle-university.md,9,Newcastle University Research Data Management Policy Principles & Code of Good Practice > Code of Good Practice in Research Data Management > 3. Responsible Personnel / Bodies > 3.2. Principal Investigators,,"In the case of student projects, the PI is the academic supervisor rather than the student themselves. The academic supervisor’s is responsible for active data i.e. whilst the student is enrolled and archive data i.e. once the student has left.

Are responsible for:

discharging their responsibilities as delegated by the PI and detailed in the project
documentation
proactively supporting the PI with data management practice and raising any
concerns to the PI in a timely manner",79,9,no,No: no explicit or implicit value-of-data cues detected.,no,"The text defines the responsibilities of academic supervisors regarding student project data, covering active and archived data management. It focuses on procedural aspects and roles, not on the inherent value or benefits of the research data itself. Evidence: The academic supervisor’s is responsible for active data i.e. whilst the student is enrolled and archive data i.e. once the student has left. | proactively supporting the PI with data management practice and raising any concerns to the PI in a timely manner",
newcastle-university.md,10,Newcastle University Research Data Management Policy Principles & Code of Good Practice > Code of Good Practice in Research Data Management > 3. Responsible Personnel / Bodies > 3.4. Research Data Service (RDS),,"The Research Data Service (RDS) was established to provide support to researchers in managing their data and meeting the requirements of the University, funders and data providers. The RDS is a four-way partnership between the Library, Research Strategy and Development, University IT Service (NUIT), and Faculties.

Are responsible for:",50,3,no,No: no explicit or implicit value-of-data cues detected.,no,"The text describes the establishment and purpose of a Research Data Service, focusing on data management and meeting compliance requirements. It does not discuss the inherent benefits, utility, or value of the research data itself, but rather the service's function. Evidence: provide support to researchers in managing their data | meeting the requirements of the University, funders and data providers",
newcastle-university.md,11,Newcastle University Research Data Management Policy Principles & Code of Good Practice > Code of Good Practice in Research Data Management > 3. Responsible Personnel / Bodies > 3.4. Research Data Service (RDS),,"providing the guidance and support necessary to facilitate good practice in research
data management
providing advice and guidance on funder requirements
provision of guidance regarding data security
the provision of appropriate storage, back-up and where relevant the archiving of
project data
advising on the long term curation of research data outputs
the technical support of the research information management systems
providing guidance on the categorisation and classification of research output
metadata (i.e. descriptive information relating to the data)
co-ordinating the necessary training to enable faculties and academics to discharge
their responsibilities
advising on commercialisation
acting as gatekeeper for any data access requests to University held data

Are responsible for:",112,16,no,No: no explicit or implicit value-of-data cues detected.,yes,"The text explicitly mentions ""advising on commercialisation,"" which directly implies the economic and financial value of research data. While most points are procedural, this specific mention highlights a benefit derived from the data itself.",
newcastle-university.md,12,Newcastle University Research Data Management Policy Principles & Code of Good Practice > Code of Good Practice in Research Data Management > 3. Responsible Personnel / Bodies > 3.5. Research Directors / Unit Managers,,"the promulgation of the policy principles and code of good practice
ensuring adherence to the policy principles in their unit
where necessary establishing supplementary discipline specific guidance
feeding information on researcher development and support requirements to
Research Strategy and Development",40,5,no,No: no explicit or implicit value-of-data cues detected.,no,"The text describes administrative and procedural tasks related to policy promulgation, adherence, and internal reporting for researcher development. It does not discuss the benefits, importance, or worth of research data itself. Evidence: the promulgation of the policy principles | ensuring adherence to the policy principles",
newcastle-university.md,13,Newcastle University Research Data Management Policy Principles & Code of Good Practice > Code of Good Practice in Research Data Management > 4. Ownership of Data,,"Research data may have significant ethical, confidentiality, intellectual property, funder and legal restrictions attached to it and therefore ownership of the data should be established as early as possible. An appropriate agreement should be in place before the project starts. The Research Data Service will be able to advise and, where necessary, negotiate with funders on behalf of PIs.",59,3,no,No: no explicit or implicit value-of-data cues detected.,no,"The text focuses on managing restrictions, ownership, and agreements related to research data, particularly concerning ethical, legal, and intellectual property issues. It does not discuss the inherent benefits, importance, or worth of the data itself. Evidence: Research data may have significant ethical, confidentiality, intellectual property, funder and legal restrictions attached to it | ownership of the data should be established as early as possible.",
newcastle-university.md,14,Newcastle University Research Data Management Policy Principles & Code of Good Practice > Code of Good Practice in Research Data Management > 4. Ownership of Data,,"Unless explicitly agreed the University owns the intellectual property rights, including copyright, to the research data created by researchers during the term of their employment with the University. Where research is externally funded this may create additional obligations and this should be taken into account.",45,2,no,No: no explicit or implicit value-of-data cues detected.,yes,"The text discusses the university's ownership of intellectual property rights, including copyright, to research data. The assertion of IPR ownership implies that the data is considered an asset with inherent value, particularly economic or strategic value. Evidence: the University owns the intellectual property rights, including copyright, to the research data | Where research is externally funded this may create additional obligations",
newcastle-university.md,15,Newcastle University Research Data Management Policy Principles & Code of Good Practice > Code of Good Practice in Research Data Management > 4. Ownership of Data,,"Postgraduate research students will ordinarily own the intellectual property rights, including copyright, to the research data created during their studies. Exceptions exist where they are working on a funded project – please see the Research Student Confidentiality and IP Policy for further clarification. Nevertheless as the research sponsor the University requires that research students follow this policy, including the good data management and reuse aspects.",64,3,yes,Implicit: discusses benefits/impact/FAIR/commercial outcomes tied to data.,no,"The text focuses on intellectual property ownership and university policy requirements for data management and reuse. It does not articulate any specific benefits or value derived from the research data itself, but rather procedural compliance. Evidence: Postgraduate research students will ordinarily own the intellectual property rights, including copyright, to the research data created during their studies. | Nevertheless as the research sponsor the University requires that research students follow this policy, including the good data management and reuse aspects.",
newcastle-university.md,16,Newcastle University Research Data Management Policy Principles & Code of Good Practice > Code of Good Practice in Research Data Management > 5. Use of Third Party Data,,"Where research involves usage of third party data, any terms and conditions associated with the data should be carefully scrutinised for potential copyright and / or licensing issues. These may have an impact on what data can be used for in the future. It is also important to ensure the data does not have any ethical restrictions associated with it e.g. it relates to nonanonymised personal identifiable data as this may affect the conditions of reuse.",76,4,yes,Explicit: 'impact' appears near 'data'.,no,"The text focuses on legal and ethical restrictions for using third-party data, such as copyright, licensing, and personal identifiable information. It discusses conditions for data use and reuse, but not the inherent value or benefits of the data itself. Evidence: any terms and conditions associated with the data should be carefully scrutinised for potential copyright and / or licensing issues. | It is also important to ensure the data does not have any ethical restrictions associated with it e.g. it relates to nonanonymised personal identifiable data as this may affect the conditions of reuse",
newcastle-university.md,17,Newcastle University Research Data Management Policy Principles & Code of Good Practice > Code of Good Practice in Research Data Management > 6. Third Party Usage of University Data,,Any data released for reuse should have a licence associated with its usage. This licence will ensure (at minimum) that the University and Academic Creator(s) are attributed in any reuse of the data. The University will provide standard agreements which should be signed before data is shared. Access will be arranged through the Research Data Service.,57,4,yes,Implicit: discusses benefits/impact/FAIR/commercial outcomes tied to data.,no,"The text describes procedural and compliance requirements for data sharing, such as licensing, attribution, and access agreements. It focuses on the 'how' of data reuse rather than articulating any inherent benefits or value derived from the data itself or its reuse. No claims about economic, scientific, or societal impact are made. Evidence: Any data released for reuse should have a licence associated with its usage. | This licence will ensure (at minimum) that the University and Academic Creator(s) are attributed in any reuse of the data.",
newcastle-university.md,18,Newcastle University Research Data Management Policy Principles & Code of Good Practice > Code of Good Practice in Research Data Management > 6. Third Party Usage of University Data,,"Once data has been made available to the public, it should be noted that the data will then be available for further reuse. Therefore, the PI should ensure that the data is released at an appropriate point i.e. when opportunities for commercialisation and publication have been explored.",48,3,yes,Implicit: discusses benefits/impact/FAIR/commercial outcomes tied to data.,yes,"The text explicitly discusses the potential for data reuse and commercialization, indicating its economic and utility value. It also implies scientific value through publication opportunities. Evidence: data will then be available for further reuse | opportunities for commercialisation and publication",
newcastle-university.md,19,Newcastle University Research Data Management Policy Principles & Code of Good Practice > Code of Good Practice in Research Data Management > 7. Sharing Data with Project Partners,,"A clear agreement regarding research data management and sharing should be put in place before any project start date. Special care should be taken where the project involves organisations outside the European Economic Area which may be governed by less robust legal frameworks and present a greater risk of unintended dissemination. Likewise when working with commercial organisations the increased intellectual property considerations should be taken into account when agreeing data sharing and publication. Research Strategy and Development will be able to assist in drawing up an appropriate agreement.

Details of data sharing; type, frequency, format and transfer arrangements should be noted within your data management plan and agreed at the project outset.

Links to Legal and Grants & Contracts",118,6,yes,Implicit: discusses benefits/impact/FAIR/commercial outcomes tied to data.,yes,"The text discusses the need to consider intellectual property when sharing data with commercial organizations, which implies the economic or commercial value of research data as an asset. The concern about unintended dissemination also suggests the data's inherent worth. Evidence: increased intellectual property considerations | greater risk of unintended dissemination",
newcastle-university.md,20,Newcastle University Research Data Management Policy Principles & Code of Good Practice > Code of Good Practice in Research Data Management > 8. Commercialisation,,"Where research data has, or may have, commercial value, Research Strategy and Development should be consulted at the earliest possible stage. They will assist in assessing the value of the data, provide advice on the exploitation of any opportunities and whether publication of the data should be delayed or access restricted.

Link to Research Strategy and Development Policies and Enterprise Teams

Each project should create and maintain a data management plan that details all key information on the project. For advice on this please see the additional resources.",88,5,yes,Explicit: 'value' appears near 'data'.,yes,"The text explicitly states that research data may have 'commercial value' and discusses assessing this value. It also mentions exploiting opportunities derived from the data, indicating its economic worth. Evidence: commercial value | assessing the value of the data",
newcastle-university.md,21,Newcastle University Research Data Management Policy Principles & Code of Good Practice > Code of Good Practice in Research Data Management > 9. Active Storage & Data Security,,"Given the faculty based structure of the University, academic units are responsible for ensuring staff are aware of available options and use storage facilities that provide the required standards for their data. The Research Data Service will provide this information to the faculties.

Funded projects receive a data allowance of 0.5TB. Where project data needs are greater than this figure and funder requirements allow, additional resource should be costed into the project at the grant application stage.

For requirements outside of this please consult the Research Data Service (RDS) or the Institute IT Support Officer.

Wherever possible and appropriate data should be stored in digital format using approved storage systems. Data should be stored in a secure location, in a robust format, backed up

regularly and access to data should be controlled to protect against theft, misuse, damage or loss. Data should be stored according to best practice in the relevant field of research.",154,9,no,No: no explicit or implicit value-of-data cues detected.,unsure,System error while classifying.,
newcastle-university.md,22,Newcastle University Research Data Management Policy Principles & Code of Good Practice > Code of Good Practice in Research Data Management > 9. Active Storage & Data Security > 9.1. Digital Research Data,,"The IT Service provides a secure storage service; of which all staff receive a basic allowance and more can be requested although this may incur an additional cost. The IT Service can also provide guidance and advice on other external providers of data storage.

For information and guidance on the storage of digital data please see the IT Service (NUIT) and Governance web pages.",64,3,no,No: no explicit or implicit value-of-data cues detected.,no,"The text focuses on the logistical aspects of data storage, including service provision, allowances, and costs. It does not discuss the inherent value, benefits, or importance of the research data itself. Evidence: The IT Service provides a secure storage service | this may incur an additional cost",
newcastle-university.md,23,Newcastle University Research Data Management Policy Principles & Code of Good Practice > Code of Good Practice in Research Data Management > 9. Active Storage & Data Security > 9.2. Non-digital Research Data,,"Wherever possible and appropriate non-digital research data should be digitised. If they cannot be digitised they should be stored securely in line with discipline best practice and digital metadata (information of data location and access conditions) provided at publication / project end.

The University mandates that the project data underpinning publications and data with acknowledged long-term value should remain accessible, and where appropriate discoverable, for at least 10 years.",69,3,yes,Explicit: 'value' appears near 'data'.,yes,"The text explicitly mentions ""acknowledged long-term value"" of research data. It also mandates accessibility for data underpinning publications, implying its importance for scientific validity, reproducibility, and future utility. Evidence: data with acknowledged long-term value | project data underpinning publications and data... should remain accessible",
newcastle-university.md,24,Newcastle University Research Data Management Policy Principles & Code of Good Practice > Code of Good Practice in Research Data Management > 10. Storage at Project End / Data Retention > 10.1. Archiving,,"The responsibility for the archiving of the data lies with the PI and there are numerous national and data specific repositories. The PI should check that the sharing of the data is permissible and appropriate in light of confidentiality, ethical and legal concerns before depositing any data into a repository and making the data openly available.

The University requires that the location of the data underpinning any publication be made available to the RDS (on request) if the funder requires or if the data is identified as being reusable.

The University requires that the data is kept 10 years from the last date of access. After this point the data will be reviewed and either retained or destroyed. Any destruction will be in accordance with legal and funder requirements.",128,6,yes,Implicit: discusses benefits/impact/FAIR/commercial outcomes tied to data.,no,"The text primarily outlines responsibilities, compliance requirements, and procedural steps for managing research data, including archiving, sharing, and retention periods. It focuses on 'how' data should be handled and 'what' rules apply, rather than discussing the inherent worth or benefits derived from the data itself. Evidence: The responsibility for the archiving of the data lies with the PI and there are numerous national and data specific repositories. | The PI should check that the sharing of the data is permissible and appropriate in light of confidentiality, ethical and legal concerns before depositing any data into a repository and making the data",
newcastle-university.md,25,Newcastle University Research Data Management Policy Principles & Code of Good Practice > Code of Good Practice in Research Data Management > 12.  Breach(es),,"Where a breach of this Policy and Code of Good Practice results in the unauthorised release of identifiable personal information into the public domain or non-compliance with external funder or regulatory requirements, this should be reported to the Research Data Service at the earliest possible time. If you are unsure whether a breach should be reported please contact the relevant Faculty Dean of Research Innovation.

The Research Data Service will then work with the Principle Investigator and project team to minimise any potential damage and to ensure that all relevant parties including participants, data providers and funders are appropriately advised.

There are additional resources which support this document within the research data toolkit, these include:",116,4,no,No: no explicit or implicit value-of-data cues detected.,no,"The text describes procedures for reporting and managing breaches of research data policy, focusing on minimizing damage and ensuring compliance. It discusses risks and negative consequences of data mishandling, rather than the positive value or benefits of research data itself. Evidence: Where a breach of this Policy and Code of Good Practice results in the unauthorised release of identifiable personal information... | ...minimise any potential damage and to ensure that all relevant parties including participants, data providers and funders are appropriately advised.",
